gene_id	conf	product
SO_0919	0.07	sdaC - serine uptake transporter SdaC
SO_0999	0.07	pbpG - D-alanyl-D-alanine endopeptidase PbpG
SO_2081	0.07	ATP-dependent helicase DinG family
SO_2198	0.07	peptidase M28 family
SO_2581	0.07	fadD - long chain fatty acid CoA ligase FadD
SO_3063	0.07	purF - cation:alanine/glycine transporter AGCS family
SO_4206	0.07	tatD - deoxyribonuclease TatD
SO_4290	0.07	pstA - ABC-type phosphate uptake system permease component PstA
SO_2897	0.07	zipA - cell division protein ZipA
SO_0476	0.07	sirH - cytochrome c maturation system periplasmic thioredoxin SirH
SO_1042	0.07	artM - ABC-type arginine uptakesystem ATPase component ArtM
SO_2452	0.07	sye2 - alcohol dehydrogenase zinc-containing
SO_0766	0.07	unknown - transcriptional regulator AraC family
SO_2916	0.07	pta - phosphate acetyltransferase Pta
SO_4313	0.07	hemC - hydroxymethylbilane synthase HemC
SO_3685	0.07	csgG - curli secretion apparatus outer membrane lipoprotein component CsgG
SO_3701	0.07	glycoside hydrolase family 73
SO_4682	0.07	coaD - glycosyl transferase family 4
SO_2271	0.07	iscX - FeS assembly protein IscX
SO_2325	0.07	cheR - chemotaxis signal transduction system MCP methyltransferase CheR
SO_3136	0.07	dctM - TRAP-type C4-dicarboxylate:H+ symport system large permease component DctM
SO_3155	0.07	phospholipase patatin family
SO_4051	0.07	slyA - putative DUF2955 domain transport system MFP component
SO_4679	0.07	wabH - glycosyl transferase family 4 WabH
SO_2906	0.07	tellurite-resistance/dicarboxylate transporter (TDT) family protein
SO_3194	0.07	rfaH - transcriptional antiterminator RfaH
SO_2347	0.07	gapB - glyceraldehyde-3-phosphate dehydrogenase GapB
SO_1326	0.07	yhcC - radical SAM superfamily protein YhcC
SO_3762	0.07	speE - membrane protein of unknown function DUF350
SO_4101	0.07	mshP - MSHA secretion apparatus component MshP
SO_0949	0.07	brnQ - branched-chain amino acid: cation symporter BrnQ
SO_0059	0.07	kdpE - two component signal transduction system controlling the osmosenstive K+ channel response regulator KdpE
SO_0065	0.07	mogA - molybdenum cofactor biosynthesis protein MogA
SO_0544	0.07	two component signal transduction system histidine kinase with CHASE and PAS sensory domains
SO_0546	0.07	rimK - ribosomal protein S6 glutaminyl transferase RimK
SO_0990	0.07	prfB - periplasmic amidohydrolase 3 family protein
SO_1167	0.07	mrdB - rod shape-determining protein MrdB
SO_1755	0.07	phosphoglucomutase/phosphomannomutase family protein
SO_1788	0.07	miaE - tRNA-(MS(2)IO(6)A)-hydroxylase MiaE
SO_1936	0.07	fur - acteyltransferase GNAT family
SO_2083	0.07	pheS - chemotaxis signal transduction system methyl accepting sensory transducer
SO_2197	0.07	diguanylate cyclase
SO_3241	0.07	flgJ - flagellar rod cap protein and peptidoglycan hydrolase FlgJ
SO_3311	0.07	hisS - histidyl-tRNA synthetase HisS
SO_4267	0.07	hsdR - type I restriction-modification system restriction endonuclease cleavage subunit HsdR
SO_4345	0.07	ilvD - dihydroxy-acid dehydratase IlvD
SO_4509	0.07	fdhA - formate dehydrogenase molybdopterin-binding subunit FdhA
SO_3293	0.07	guaB - inosine-5-monophosphate dehydrogenase GuaB
SO_3815	0.07	yajQ - protein of unknown function DUF520 YajQ
SO_4196	0.07	rraA - predicted membrane protein
SO_0802	0.07	multidrug and toxin efflux protein MATE family
SO_4066	0.07	purC - phosphoribosylaminoimidazole-succinocarboxamide synthase PurC
SO_2616	0.07	dcd - deoxycytidine triphosphate deaminase Dcd
SO_1890	0.07	liuG - protein of unknown function DUF1568
SO_2788	0.07	rlmA - 23S rRNA (guanine745-N1)-methyltransferase RlmA
SO_0563	0.07	membrane protein
SO_0215	0.07	coaA - pantothenate kinase CoaA
SO_4095	0.07	yhdE - Maf septum formation family protein YhdE
SO_0521	0.07	mscL - monooxygenase domain protein
SO_3763	0.07	speE - spermidine synthase SpeE
SO_0992	0.07	lysS - lysyl-tRNA synthetase LysS
SO_1092	0.07	tnpA - transcriptional regulator AraC family
SO_2301	0.07	rpmI - 50S ribosomal protein L35 RpmI
SO_2434	0.07	cmoA - bifunctional periplasmic substrate binding protein/cytoplasmic diguanylate cyclase
SO_1049	0.07	opgD - acteyltransferase GNAT family
SO_1557	0.07	phoB - outer membrane phosphoporin
SO_0972	0.07	SAM dependent methyltransferase
SO_1261	0.07	sseA - mercaptopyruvate sulfurtransferase SseA
SO_1341	0.07	nadB - L-aspartate oxidase component of quinolinate synthetase NadB
SO_3022	0.07	trpCF - bifunctional indole-3-glycerolphosphate synthetase/phosphoribosylanthranilate isomerase TrpCF
SO_3430	0.07	recA - recombinase A RecA
SO_3802	0.07	hprT - ABC-type DrugE1 family export system ATPase component
SO_3817	0.07	panE - 2-dehydropantoate 2-reductase PanE
SO_4122	0.07	priA - primosomal replication protein N' PriA
SO_0484	0.07	sirD - menaquinol oxidase SirD
SO_1637	0.07	bamA - beta barrel protein translocation component BamA
SO_2643	0.07	ppsA - oxidoreductase FAD-binding protein
SO_1255	0.07	bifunctional diguanylate cyclase/phosphodiesterase
SO_1364	0.07	hcr - NADH oxidoreductase Hcr
SO_2044	0.07	gloA - lactoylglutathione lyase GloA
SO_0336	0.07	sodium:proton antiporter NhaC family
SO_4380	0.07	beta-ketoacyl synthase
SO_0287	0.07	aroB - 3-dehydroquinate synthase AroB
SO_0975	0.07	ohrA - disulphide interchange protein DsbD family
SO_1313	0.07	anmK - anhydro-N-acetylmuramic acid kinase AnmK
SO_1758	0.07	transcriptional repressor DeoR family
SO_1851	0.07	rlmL - 23S rRNA (guanine2445-N2)-methyltransferase RlmL
SO_2137	0.07	ychE - 6TMS neutral amino acid transporter (NAAT) family protein YchE
SO_2646	0.07	aroH - phospho-2-dehydro-3-deoxyheptonate aldolase trp-sensitive AroH
SO_2902	0.07	cysK - RDD domain protein
SO_4725	0.07	mutM - membrane anchored protein associated with MutM
SO_4407	0.06	bipA - diguanylate cyclase
SO_3035	0.06	ispZ - intracellular septation protein IspZ
SO_4396	0.06	azoR - FMN-dependent NADH-azoreductase AzoR
SO_2710	0.06	DoxD-like inner membrane protein
SO_3735	0.06	mtgA - monofunctional biosynthetic peptidoglycan transglycosylase MtgA
SO_3193	0.06	wza - outer membrane polysaccharide export channel protein Wza
SO_1228	0.06	torR - TMAO-responsive two component signal transduction system response regulator TorR
SO_0278	0.06	argG - argininosuccinate synthase ArgG
SO_1055	0.06	diguanylate cyclase with PAS and GAF sensory domains
SO_1522	0.06	nadF - lactate transport protein LctP family
SO_2445	0.06	thiC - thiamin biosynthesis protein ThiC
SO_2566	0.06	asmA - outer membrane protein assembly protein AsmA
SO_3442	0.06	tnpA - nucleoside triphosphate pyrophosphohydrolase
SO_2455	0.06	yafC - transcriptional regulator YafC
SO_2395	0.06	acdS - butyryl-CoA dehydrogenase AcdS
SO_3024	0.06	trpA - tryptophan synthase alpha subunit TrpA
SO_1484	0.06	aceA - isocitrate lyase AceA
SO_3378	0.06	cfaS - membrane protein of unknown function DUF2878
SO_4404	0.06	katG - iron-sulfur cluster-binding protein
SO_0031	0.06	fmt - methionyl-tRNA formyltransferase Fmt
SO_1416	0.06	two component signal transduction system response regulator LuxR family
SO_2147	0.06	recD - exodeoxyribonuclease V alpha subunit RecD
SO_4096	0.06	mreD - cell wall structural complex component MreD
SO_1094	0.06	metY - uncharacterized protein
SO_4324	0.06	rep - bifunctional diguanylate cyclase/phosphodiesterase with GAF sensory domain
SO_1806	0.06	pspF - Sigma 54-dependent transcriptional activator of phage shock response PspF
SO_0608	0.06	petA - ubiquinol-cytochrome c reductase FeS subunit PetA
SO_4628	0.06	tex - membrane sulfatase HI1246 family
SO_1111	0.06	brf2 - bacterioferritin subunit 2 Bfr2
SO_2532	0.06	adaA - O-6-methylguanine-DNA-alkyltransferase AdaA
SO_1091	0.06	10 TMS drug/metabolite efflux pump (DME) family
SO_1566	0.06	yfaZ - acteyltransferase GNAT family
SO_4475	0.06	fieF - cadmium and zinc efflux pump FieF
SO_0261	0.06	ccmC - ABC-type heme export system permease component 2 CcmC
SO_0345	0.06	prpB - 2-methylisocitrate lyase PrpB
SO_1035	0.06	cobT - nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase CobT
SO_3592	0.06	mipA - outer membrane MltA-interaction protein MipA
SO_0069	0.06	natB - ABC-type sodium efflux system permease component NatB
SO_1106	0.06	nqrD - Na-translocating NADH-quinone reductase subunit D NqrD
SO_1226	0.06	radA - ATP-dependent protease RadA
SO_1510	0.06	int_ISSod25 - protein of unknown function DUF1568
SO_1607	0.06	queF - transcriptional regulator LysR family
SO_1681	0.06	ivdE - 3-hydroxyisobutyryl-CoA hydrolase IvdE
SO_1742	0.06	oleA - polyolefin biosynthetic pathway thiolase OleA
SO_1803	0.06	sapC - ABC-type peptide uptake system permease component 2 SapC
SO_2946	0.06	Lambda phage protein with carbohydrate-binding module
SO_3117	0.06	thioredoxin
SO_3866	0.06	site-specific recombinase phage integrase family
SO_4249	0.06	dfp - bifunctional 4'-phosphopantothenoylcysteine decarboxylase/phosphopantothenoylcysteine synthetase Dfp
SO_4666	0.06	cytcB - diheme cytochrome c4 CytcB
SO_2074	0.06	hisG - ATP phosphoribosyltransferase HisG
SO_0558	0.06	smtA - SAM-dependent methyltransferase SmtA
SO_1069	0.06	katB - predicted membrane protein
SO_3350	0.06	pilU - pilus retraction ATPase PilU
SO_1726	0.06	phoU - transcriptional regulator of high affinity phosphate uptake system PhoU
SO_1338	0.06	nhaR - transcriptional activator of osmotic stress protection NhaR
SO_2471	0.06	dapE - succinyl-diaminopimelate desuccinylase DapE
SO_3844	0.06	pepO - thermoregulated outer membrane M13 family zinc endopeptidase PepO
SO_0876	0.06	pepB - aminopeptidase PepB
SO_4715	0.06	membrane protein of unknown function DUF165
SO_2492	0.06	fadE1 - acyl-CoA dehydrogenase FadE1
SO_3060	0.06	topB - outer membrane porin
SO_1669	0.06	tyrR - Sigma54-dependent transcriptional activator of amino acid degradation TyrR
SO_0371	0.06	yjjG - membrane protein of unknown function DUF606
SO_0496	0.06	glutathione synthetase ATP-binding domain-like superfamily protein
SO_1151	0.06	membrane protein of unknown function DUF808
SO_1333	0.06	lgt - 4-toluene sulfonate uptake permease family protein
SO_1561	0.06	tnpA - cytoplasmic zinc metallopeptidase M1 family
SO_2414	0.06	nrdA - 2-phosphoglycolate phosphatase family
SO_2898	0.06	smc - chromosome partition protein Smc
SO_4014	0.06	HAE1 family effllux pump permease component
SO_1536	0.06	rlmM - 23S rRNA (cytidine2498-2'-O)-methyltransferase RlmM
SO_1976	0.06	hydrolase alpha/beta fold family
SO_3162	0.06	nlpE - two component signal transduction system histidine kinase with GAF sensory domain
SO_1800	0.06	fabV - enoyl acyl-carrier-protein reductase FabV
SO_3078	0.06	aroC - transporter major facilitator superfamily
SO_3227	0.06	fliG - flagellar motor switching and energizing component FliG
SO_3807	0.06	sterol desaturase family protein
SO_0361	0.06	gmk - guanylate kinase Gmk
SO_1504	0.06	membrane protein of unknown function DUF3087
SO_1297	0.06	gspA - T2aSS secretion system protein A GspA
SO_0268	0.06	ccmH - cytochrome c synthetase subunit CcmH
SO_0427	0.06	plpD - bifunctional diguanylate cyclase / phosphodiesterase with PAS sensory domain
SO_0194	0.06	selU - bifunctional lysophospholipid transporter-2-acyl glycerophosphoethanolamine acyl transferase/acyl ACP synthetase
SO_0432	0.06	acnB - aconitate hydratase AcnB
SO_0841	0.06	bifunctional periplasmic substrate binding protein/cytoplasmic diguanylate cyclase
SO_1615	0.06	csrB1 - inner membrane protein of unknown function DUF962
SO_1997	0.06	cold-active zinc metallopeptidase M1 family
SO_2013	0.06	dnaX - DNA polymerase III gamma and tau subunits DnaX
SO_2704	0.06	gpS - Mu phage tail fiber protein GpS
SO_3413	0.06	thrC - threonine synthase ThrC
SO_4358	0.06	extracellular oxidoreductase molybdopterin-binding lipoprotein subunit
SO_4659	0.06	yhiR - exogenous DNA processing protein YhiR
SO_2404	0.05	aroA - 3-phosphoshikimate 1-carboxyvinyltransferase AroA
SO_0081	0.05	gfaB - glutathione-dependent formaldehyde-activating enzyme GfaB
SO_2351	0.05	protein of unknown function UPF0052
SO_4503	0.05	formate dehydrogenase assembly/maturation protein
SO_0358	0.05	spoT - endoribonuclease L-PSP
SO_0023	0.05	yigZ - potassium uptake associated protein YigZ
SO_3244	0.05	flgG - flagellar component of cell-distal portion of basal-body rod FlgG
SO_0032	0.05	def - peptide deformylase Def
SO_0754	0.05	atmA - ABC-type Ni2+/Co2+ export system bifunctional ATPase and permease components AtmA
SO_1262	0.05	protein of unknown function DUF2937
SO_1918	0.05	multidrug and toxin efflux protein MATE family
SO_2479	0.05	protein of unknown function DUF2897
SO_1586	0.05	cyclic nucleotide-binding domain protein
SO_0954	0.05	acteyltransferase GNAT family
SO_4179	0.05	mxdB - glycosyl transferase family 2 MxdB
SO_0978	0.05	glpD - aerobic glycerol-3-phosphate dehydrogenase GlpD
SO_3172	0.05	wbfU - galactosyl transferase WbfU
SO_1107	0.05	nqrE - Na-translocating NADH-quinone reductase subunit E NqrE
SO_4402	0.05	uncharacterized protein
SO_2103	0.05	qseB - cytoplasmic ApbE family protein
SO_3846	0.05	relV - (p)ppGpp synthetase RelV
SO_0192	0.05	acteyltransferase GNAT family
SO_3465	0.05	nusB - transcription antitermination factor NusB
SO_3678	0.05	FAD-dependent oxidoreductase
SO_2112	0.05	rplY - 50S ribosomal protein L25 RplY
SO_0820	0.05	macA - ABC-type macrolide export systemMFP component MacA
SO_0082	0.05	transcriptional activator of benzoate metabolism
SO_0372	0.05	yjjG - 5' nucleotide phosphatase YjjG
SO_0426	0.05	lpdA - dihydrolipoamide dehydrogenase LpdA
SO_0695	0.05	dsbD - potassium efflux protein CPA2 family
SO_0697	0.05	cutA - divalent cation tolerance protein CutA
SO_1087	0.05	metT - methionine:proton antiporter MetT
SO_1150	0.05	rpiA - ribose 5-phosphate isomerase RpiA
SO_1170	0.05	nadD - iojap-like ribosome-associated protein
SO_1552	0.05	unknown - TPR domain protein
SO_2509	0.05	rnfB - ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfB
SO_2570	0.05	DUF885 family lipoprotein
SO_2801	0.05	lpxK - tetraacyldisaccharide 4'-kinase LpxK
SO_3384	0.05	phrB - deoxyribodipyrimidine photolyase PhrB
SO_3408	0.05	putative siderophore transporter component 3
SO_3561	0.05	membrane protein
SO_3676	0.05	protein of unknown function DUF2956
SO_3921	0.05	hydB - 
SO_4182	0.05	tnpA - ATP-dependent protease La (LON) domain protein
SO_4413	0.05	kynU - kynureninase KynU
SO_4584	0.05	ftsX - ABC-type cell division-associated export system permease component FtsX
SO_3109	0.05	secF - zinc-finger-like domain-containing protein
SO_2606	0.05	multivalent adhesion molecule 7
SO_3587	0.05	yaaH - uncharacterized protein
SO_3457	0.05	barA - two component signal transduction system hybrid histidine kinase/response regulator with DUF2222 and Hpt domains BarA
SO_0471	0.05	FMN-dependent nitronate monooxygenase
SO_1156	0.05	TonB-dependent siderophore receptor
SO_2822	0.05	yehU - two component signal transduction system histidine kinase with GAF sensory domain YehU
SO_2323	0.05	cheW - chemotaxis signal transduction system methyl accepting sensory transducer
SO_2719	0.05	deoD - purine nucleoside phosphorylase DeoD
SO_0523	0.05	rmrA - transcriptional regulator LysR family
SO_3507	0.05	nagK - N-acetylglucosamine kinase NagK
SO_0164	0.05	hslR - heat shock protein HslR
SO_0362	0.05	predicted inner membrane protein
SO_2261	0.05	trmJ - tRNA (cytidine32/uridine32-2'-O)-methyltransferase TrmJ
SO_2354	0.05	ydaO - tRNA(Cytosine32)-2-thiocytidine synthetaseYdaO
SO_4057	0.05	metJ - transcriptional repressor of methionine metabolism MetJ
SO_3270	0.05	pseC - C4 aminotransferase for PseB product PseC
SO_0646	0.05	kil - Mu Lambda phage repressor-like DNA binding protein
SO_1521	0.05	dld - respiratory FAD-dependent D-lactate dehydrogenase Dld
SO_0502	0.05	arsP - transcriptional regulator ArsR family
SO_2390	0.05	pssA - phosphatidylserine synthase PssA
SO_2588	0.05	selR - methionine-R-sulfoxide reductase SelR
SO_4468	0.05	nemR - transcriptional repressor of N-ethylmaleimide reductase NemR
SO_0144	0.04	ptrB - oligopeptidase B PtrB
SO_0275	0.04	argC - N-acetyl-gamma-glutamyl-phosphate reductase ArgC
SO_0487	0.04	nosF - ABC-type copper transport system ATPase component NosF
SO_0696	0.04	dsbD - protein-disulfide reductase DsbD
SO_0853	0.04	PilD processed protein
SO_1247	0.04	inner membrane protein of unknown function DUF998
SO_1347	0.04	lepB - signal peptidase I LepB
SO_1916	0.04	DMSO-responsive transcriptional activator of efflux pump LysR family
SO_2072	0.04	hisC - histidinol-phosphate aminotransferase HisC
SO_2296	0.04	ribC - 
SO_3134	0.04	dctP - TRAP-type C4-dicarboxylate:H+ symport system substrate-binding component DctP
SO_3563	0.04	dcp - 2OG-Fe(II) oxygenase family protein
SO_4688	0.04	glycosyl transferase family 2
SO_3455	0.04	relA - GTP pyrophosphokinase RelA
SO_0083	0.04	mtnC - carboxymuconolactone decarboxylase family protein
SO_1549	0.04	xni - exodeoxyribonuclease III associated protein Xni
SO_2923	0.04	gltS - sodium:glutamate symporter GltS
SO_0545	0.04	rimK - two component signal transduction system response regulator with diguanylate cyclase/phosphodiesterase acitivity
SO_1019	0.04	nuoCD - NADH-ubiquinone oxidoreductase subunit CD NuoCD
SO_4718	0.04	tupA - tungstate-responsive two component Sigma54-dependent signal transduction system response regulator Fis family
SO_2088	0.04	lpxM - KDO 2-(lauroyl)-lipid IVA acyltransferase LpxM
SO_0193	0.04	transcriptional repressor of phospholipid synthesis TetR family
SO_4351	0.04	hlyA - hemolysin HlyA
SO_4689	0.04	membrane protein COG0398 family
SO_1124	0.04	ybaK - aminoacyl-tRNA deacylase YbaK
SO_0533	0.04	arsC2 - thioredoxin-coupled cytoplasmic arsenate reductase ArsC2
SO_1095	0.04	metY - O-acetylhomoserine (thiol)-lyase MetY
SO_1368	0.04	pepA - cytoplasmic leucine metal-dependent aminopeptidase PepA
SO_2453	0.04	sye2 - NAD(P)H:flavin oxidoreductase Sye2
SO_3769	0.04	ygiF - adenylate cyclase YgiF
SO_1556	0.04	rdgC - putative exonuclease RdgC
SO_1332	0.04	ptsP - phosphotransferase system (PTS) enzyme I PtsP
SO_3123	0.04	cheV - chemotaxis signal transduction system response regulator CheV
SO_0428	0.04	plpD - bifunctional outer membrane translocase / extracellular lipase PlpD
SO_2413	0.04	ubiG - bifunctional 3-demethylubiquinone-9 3-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase UbiG
SO_4109	0.04	mshE - MSHA pilus assembly ATPase MshE
SO_1371	0.04	RDD family protein
SO_1445	0.04	transcriptional regulator CopG family
SO_0127	0.04	yhgN - metal transporter
SO_2494	0.04	peptidase family M2
SO_4674	0.04	kbl - 2-amino-3-ketobutyrate coenzyme A ligase Kbl
SO_4312	0.04	cyaA - adenylate cyclase CyaA
SO_0092	0.04	deoD - purine nucleoside phosphorylase DeoD
SO_0177	0.04	yrfG - HAD-superfamily hydrolase subfamily IA variant 3 protein family YrfG
SO_0630	0.04	nosA - TonB-dependent copper receptor NosA
SO_1122	0.04	proA - gamma-glutamyl phosphate reductase ProA
SO_1180	0.04	ybeZ - putative ATP-binding protein YbeZ
SO_1571	0.04	bifunctional DNA-binding protein / oxidoreductase
SO_1801	0.04	sapF - ABC-type peptide uptake system ATPase component 2 SapF
SO_1870	0.04	speA - biosynthetic arginine decarboxylase SpeA
SO_2194	0.04	pdsO - sortase system OmpA family protein PdsO
SO_2968	0.04	A - Lambda phage terminase A
SO_2988	0.04	cII - Lambda phage phage regulatory protein CII
SO_3180	0.04	wbnI - glycosyl transferase family 2 WbnI
SO_3424	0.04	valS - valyl-tRNA synthetase ValS
SO_4102	0.04	mshO - MshA minor pilin protein MshO
SO_4107	0.04	mshF - MshA biogenesis protein MshF
SO_4617	0.04	dinF - DNA damage-inducible multidrug and toxin efflux protein DinF
SO_3415	0.04	thrA - bifunctional aspartokinase I / homoserine dehydrogenase I ThrA
SO_2376	0.04	tusD - tRNA 2-thiouridine synthesizing protein D subunit TusD
SO_3292	0.04	guaA - GMP synthase (glutamine-hydrolysing) GuaA
SO_0026	0.04	hemG - transcriptional regulator ArsR family
SO_4680	0.04	CDP-glycerol glycerophosphotransferase family protein
SO_3795	0.04	predicted membrane protein
SO_1217	0.04	deoC - deoxyribose-phosphate aldolase DeoC
SO_1535	0.04	rlmM - inner membrane protein of unknown function DUF423
SO_2175	0.04	yejM - putative sulftase with DUF3413 domain YejM
SO_2324	0.04	cheW - chemotaxis signal transduction system adaptor protein CheW
SO_2964	0.04	B - Lambda phage head maturation protease
SO_3291	0.04	tadA - tRNA-specific adenosine deaminase TadA
SO_1324	0.04	gltD - NADPH-dependent glutamate synthase small subunit GltD
SO_3228	0.04	fliF - flagellar basal-body MS-ring and collar protein FliF
SO_4198	0.04	hutG - formimidoylglutamase HutG
SO_0136	0.04	moeB - membrane protein of unknown function UPF0005 family
SO_2513	0.04	rnfE - ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfE
SO_1946	0.04	phoP - two component signal transduction system response regulator PhoP
SO_3600	0.04	cysT - ABC-type sulfate/thiosulfate uptake system permease component 1 CysT
SO_1389	0.04	fklB - ROK family protein
SO_1738	0.04	HNH endonuclease
SO_3049	0.04	mocA - aldehyde oxidase / xanthine dehydrogenase family FeS subunit
SO_1952	0.04	ggtA - gamma-glutamyltransferase GgtA
SO_3830	0.04	SirB family protein
SO_2623	0.04	aat - leucyl/phenylalanyl-tRNA--protein transferase Aat
SO_1685	0.04	uncharacterized protein
SO_1421	0.04	ifcA - periplasmic tetraheme flavocytochrome IfcA
SO_0693	0.04	galM - aldose 1-epimerase GalM
SO_0977	0.04	ohrR - hydroperoxide resistance transcriptional regulator OhrR
SO_2245	0.04	exonuclease family protein
SO_3185	0.04	rmlA - enzyme for biosynthesis of dTDP-Qui4N
SO_4729	0.04	hemN - protein of unknown function DUF2489
SO_2927	0.03	ybbA - putative ABC-type fatty acid export system ATPase component YbbA
SO_4288	0.03	pstB - exopolysaccharide synthesis protein
SO_0670	0.03	Mu phage uncharacterized protein
SO_1506	0.03	Na(+)-coupled multidrug efflux pump VmrA-like protein
SO_3083	0.03	Zn-dependent peptidase subfamily M16A
SO_4232	0.03	leuD - outer membrane long-chain fatty acid receptor FadL family
SO_0527	0.03	antibiotic biosynthesis monooxygenase family protein
SO_4678	0.03	waaC - ADP-heptose-LPS heptosyltransferase WaaC
SO_2099	0.03	hyaA - 
SO_2415	0.03	nrdA - aerobic ribonucleoside-diphosphate reductase alpha subunit NrdA
SO_3382	0.03	oxidoreductase short-chain dehydrogenase/reductase family
SO_3918	0.03	hydA - periplasmic peptidase subfamily S1B
SO_1018	0.03	nuoE - NADH-ubiquinone oxidoreductase subunit E NuoE
SO_2742	0.03	prlS - proline-responsive two component signal transduction system hybrid histidine kinase/resposne regulator PrlS
SO_3216	0.03	fliR - flagellar export protein FliR
SO_3804	0.03	ubiX - 3-octaprenyl-4-hydroxybenzoate decarboxylase UbiX
SO_1250	0.03	SCP-2 sterol transfer family protein
SO_2972	0.03	R - Lambda phage uncharacterized protein
SO_0311	0.03	ygiQ - uncharacterized radical SAM protein YgiQ
SO_0789	0.03	unknown - short-chain dehydrogenase/reductase family protein
SO_0859	0.03	two component signal transduction system hybrid histidine kinase/response regulator with PAS sensory domain
SO_1144	0.03	chemotaxis signal transduction system methyl accepting sensory transducer
SO_1968	0.03	putative periplasmic protein
SO_2790	0.03	sbcB - exodeoxyribonuclease I SbcB
SO_2798	0.03	membrane protein COG3235 family
SO_2813	0.03	tnpA - oxidoreductase short chain dehydrogenase/reductase family
SO_3176	0.03	O-antigen biosynthesis glycosyl transferase family 4
SO_4110	0.03	mshN - MSHA biogenesis protein MshN
SO_4383	0.03	fabF - 3-oxoacyl-(acyl-carrier-protein) synthase II FabF
SO_0021	0.03	fadB - aerobic fatty oxidation complex 3-hydroxyacyl-CoA epimerase alpha subunit FadB
SO_2895	0.03	pdxH - pyridoxamine-phosphate oxidase PdxH
SO_4305	0.03	xerC - HAD-superfamily hydrolase subfamily IA variant 1 family protein
SO_1157	0.03	dpsA - membrane protein of unknown function DUF1624
SO_1619	0.03	yqcC - tRNA pseudouridine synthase C-associated protein of unknown function DUF446 YqcC
SO_2807	0.03	c-di-GMP-binding protein
SO_3197	0.03	mlaA - phospholipid transport-associated protein MlaA
SO_0029	0.03	trkA - potassium uptake protein TrkA
SO_1014	0.03	nuoI - NADH-ubiquinone oxidoreductase subunit I NuoI
SO_1179	0.03	ybeY - rRNA maturation factor YbeY
SO_1397	0.03	unknown - cytosine deaminase
SO_4619	0.03	nfuA - iron-sulfur cluster biogenesis scaffold protein NfuA
SO_1373	0.03	inner membrane protein of unknown function DUF486
SO_2617	0.03	udk - uridine kinase Udk
SO_1604	0.03	pfaE - 4'-phosphopantetheinyl transferase PfaE
SO_0352	0.03	two component signal transduction system histidine kinase
SO_2021	0.03	nadE - NH(3)-dependent NAD(+) synthetase NadE
SO_2220	0.03	yeaB - nucleoside diphosphate hydrolase YeaB
SO_2259	0.03	lolC - ABC-type lipoprotein release system permease component LolC
SO_2440	0.03	thiH - thiazole biosynthesis protein ThiH
SO_2607	0.03	rsmF - putative nucleoside transporter
SO_0288	0.02	damX - cell division protein DamX
SO_1804	0.02	sapB - ABC-type peptide uptake system permease component 1 SapB
SO_0529	0.02	trpI - transcriptional activator of tryptophan biosynthesis TrpI
SO_2535	0.02	fadE2 - glutamine amidotransferase class II
SO_3072	0.02	fabB - 3-oxoacyl-(acyl-carrier-protein) synthase I FabB
SO_3464	0.02	thiL - thiamine-phosphate kinase ThiL
SO_1046	0.02	lrgA - transcriptional regulator LysR family
SO_0491	0.02	oligopeptidase lipoprotein M13 family
SO_3771	0.02	inorganic phosphate transporter PiT family
SO_0294	0.02	trpS - tryptophanyl-tRNA synthetase TrpS
SO_3212	0.02	flhF - flagellar polar localization control system flagellar assembly determinant GTPase FlhF
SO_1184	0.02	pth - peptidyl-tRNA hydrolase Pth
SO_1171	0.02	nadD - nicotinate-nucleotide adenylyltransferase NadD
SO_3861	0.02	yjeS - 4Fe-4S binding protein YjeS
SO_0526	0.02	elaA - acteyltransferase GNAT family ElaA
SO_0920	0.02	acteyltransferase GNAT family
SO_3067	0.02	folC - bifunctional folylpolyglutamate synthase/dihydrofolate synthase FolC
SO_0129	0.02	yhgN - 6TMS neutral amino acid transporter (NAAT) family protein YhgN
SO_0225	0.02	rpoC - DNA-directed RNA polymerase beta' subunit RpoC
SO_0973	0.02	uncharacterized protein
SO_1117	0.02	cytoplasmic leucyl metal-dependent aminopeptidase
SO_1811	0.02	ycjF - inner membrane protein of unknown function DUF697 YcjF
SO_1840	0.02	unknown - membrane protein of unknown function DUF2157
SO_2089	0.02	hypA - NiFe hydrogenase nickel incorporation protein HypA
SO_2612	0.02	holB - DNA polymerase III delta' subunit HolB
SO_2901	0.02	3-oxoacyl-(acyl-carrier-protein) synthase III domain protein
SO_3779	0.02	cydC - ABC-type cysteine/glutathione export system bifunctional ATPase and permease component CydC
SO_4040	0.02	10 TMS drug/metabolite efflux pump (DME) family
SO_4310	0.02	cyaY - putative lipoprotein
SO_4401	0.02	rbn - tRNA-processing RNAse BN Rbn
SO_1321	0.02	cobD - adenosylcobinamide-phosphate synthase CobD
SO_1148	0.02	rlmI - endonuclease/exonuclease/phosphatase family protein
SO_0943	0.02	signalling protein with PAS and GGDEF domains
SO_2248	0.02	sdaA - L-serine ammonia-lyase SdaA
SO_2359	0.02	ccoI - Cbb3-type cytochrome oxidase-associated copper translocating P-ATPase CcoI
SO_3288	0.02	mltF - membrane bound lytic transglycosylase MltF
