gene_id	conf	product
SO_3693	0.01	uncharacterized protein
SO_3708	0.01	btuF - inner membrane MAPEG superfamily protein
SO_3720	0.01	hemG - oxygen-independent protoporphyrinogen oxidase HemG
SO_3741	0.01	pntB - NAD(P) transhydrogenase beta subunit PntB
SO_3743	0.01	transcriptional regulator TetR family
SO_3745	0.01	rfaE - bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase RfaE
SO_3749	0.01	argE - N-acetyl-L-ornithine deacetylase ArgE
SO_3756	0.01	AFG1-family ATPase
SO_3757	0.01	transcriptional regulator of bicarbonate utilization LysR family
SO_3774	0.01	putA - bifunctional proline dehydrogenase/delta-1-pyrroline-5-carboxylate dehydrogenase PutA
SO_3777	0.01	cyaB - DNA binding domain-containing protein
SO_3791	0.01	sufC - periplasmic Zn-dependent dipeptidase M19 family
SO_3807	0.01	sterol desaturase family protein
SO_3832	0.01	prmC - peptide release factor glutamine N5-methylase PrmC
SO_3833	0.01	prfA - peptide chain release factor 1 PrfA
SO_3836	0.01	ispE - 4-diphosphocytidyl-2C-methyl-D-erythritol kinase IspE
SO_3897	0.01	parC - DNA topoisomerase IV A subunit ParC
SO_3903	0.01	nudF - ADP-ribose pyrophosphatase NudF
SO_3914	0.01	cheX - TonB-dependent siderophore receptor
SO_3938	0.01	yjeT - inner membrane protein of unknown function DUF2065 YjeT
SO_4052	0.01	slyA - transcriptional regulator SlyA
SO_4057	0.01	metJ - transcriptional repressor of methionine metabolism MetJ
SO_4091	0.01	tldD - microcin-processing peptidase 2 TldD
SO_4094	0.01	rng - ribonuclease G Rng
SO_4102	0.01	mshO - MshA minor pilin protein MshO
SO_4103	0.01	mshD - MshA minor pilin protein MshD
SO_4108	0.01	mshG - MSHA biogenesis protein MshG
SO_4111	0.01	mshM - MSHA biogenesis protein MshM
SO_4123	0.01	argS - arginyl-tRNA synthetase ArgS
SO_4128	0.01	putative negative regulator of univalent cation permeability
SO_4131	0.01	udp - nucleoside-specifc outer membrane porin Tsx family
SO_4142	0.01	periplasmic monoheme cytochrome c
SO_4174	0.01	dTDP-4-dehydrorhamnose reductase family
SO_4222	0.01	mraY - phospho-N-acetylmuramoyl-pentapeptide- transferase MraY
SO_4227	0.01	rsmH - 16S rRNA (cytosine1402-N4)-methyltransferase RsmH
SO_4236	0.01	leuA - 2-isopropylmalate synthase LeuA
SO_4242	0.01	yigI - 4-hydroxybenzoyl-CoA thioesterase family protein YigI
SO_4246	0.01	rpmG - 50S ribosomal protein L33 RpmG
SO_4247	0.01	rpmB - 50S ribosomal protein L28 RpmB
SO_4250	0.01	dut - deoxyuridine 5-triphosphate nucleotidohydrolase Dut
SO_4255	0.01	pyrE - orotate phosphoribosyltransferase PyrE
SO_4282	0.01	ktrB - sodium-dependent potassium uptake system permease component KtrB
SO_4295	0.01	nupC - quinone oxidoreductase family protein
SO_4298	0.01	pnuR - transcriptional activator of nicotinamideribose utilization PnuR
SO_4311	0.01	cyaY - iron donor for FeS cluster assembly CyaY
SO_4314	0.01	hemD - uroporphyrinogen-III synthase HemD
SO_4326	0.01	vexR - transcriptional repressor of multidrug/detergent efflux pump VexR
SO_4364	0.01	recG - ATP-dependent DNA helicase RecG
SO_4402	0.01	uncharacterized protein
SO_4407	0.01	bipA - diguanylate cyclase
SO_4408	0.01	bipA - GTP-binding protein BipA
SO_4420	0.01	subfamily M23B unassigned peptidase
SO_4463	0.01	2OG-Fe(II) oxygenase family protein
SO_4466	0.01	chemotaxis signal transduction system methyl accepting sensory transducer
SO_4467	0.01	nemR - protein of unknown function DUF1255
SO_4477	0.01	cpxR - periplasmic stress-responsive two component signal transduction system response regulator CpxR
SO_4480	0.01	exaC - NAD+-dependent acetaldehyde dehydrogenase ExaC
SO_4510	0.01	fdhB - formate dehydrogenase FeS subunit FdhB
SO_4525	0.01	patatin-like phospholipase
SO_4590	0.01	cymA - isochorismatase family protein
SO_4597	0.01	cusB - copper/silver efflux pump MFP component CusB
SO_4617	0.01	dinF - DNA damage-inducible multidrug and toxin efflux protein DinF
SO_4619	0.01	nfuA - iron-sulfur cluster biogenesis scaffold protein NfuA
SO_4623	0.01	two component signal transduction system response regulator
SO_4626	0.01	bioH - biotin biosynthesis carboxylesterase BioH
SO_4645	0.01	putative bifunctional autotransporter / extracellular effector
SO_4654	0.01	cysW - ABC-type sulfate/thiosulfate uptakesystem permease component 2 CysW
SO_4659	0.01	yhiR - exogenous DNA processing protein YhiR
SO_4670	0.01	elbB - isoprenoid biosynthesis protein ElbB
SO_4672	0.01	glpE - thiosulfate sulfurtransferase GlpE
SO_4675	0.01	kdtA - transcriptional regulator TetR family
SO_4687	0.01	wcvB - UDP-glucose dehydrogenase WcvB
SO_4718	0.01	tupA - tungstate-responsive two component Sigma54-dependent signal transduction system response regulator Fis family
SO_4721	0.01	tupC - ABC-type tungstate uptake system ATPase componet TupC
SO_4727	0.01	yihI - methyltransferase type 11 associated with YihI
SO_4742	0.01	glmR - glucosamine-6-phosphate sensitive transcriptional repressor of lipopolysaccharide biosyntheis GlmR
SO_4758	0.01	mnmG - tRNA uridine 5-carboxymethylaminomethyl modification system MnmG
SO_4418	0.01	CHAP domain protein
SO_2794	0.01	inner membrane protein of unknown function DUF445
SO_3723	0.01	cysC - adenylylsulfate kinase CysC
SO_4243	0.01	rarD - 10 TMS drug/metabolite exporter (DME) family protein RarD
SO_1549	0.01	xni - exodeoxyribonuclease III associated protein Xni
SO_2269	0.01	fdx - ferredoxin 2Fe-2S type ISC system Fdx
SO_1245	0.01	argW - putative arginine uptake porter ArgW
SO_2309	0.01	crcB - camphor resistance protein CrcB
SO_0031	0.01	fmt - methionyl-tRNA formyltransferase Fmt
SO_0341	0.01	prpF - multifunctional sensory protein/diguanylate cyclase/signalling protein with EAL domain
SO_1162	0.01	lipB - lipoyl(octanoyl) transferase LipB
SO_2535	0.01	fadE2 - glutamine amidotransferase class II
SO_2571	0.01	ppiB - ATP-dependent RNA helicase DEAD box family
SO_3489	0.01	diguanylate cyclase
SO_1510	0.01	int_ISSod25 - protein of unknown function DUF1568
SO_3797	0.01	ydcP - peptidase U32 family YdcP
SO_4400	0.01	rbn - prolyl aminopeptidase S33 family
SO_0342	0.01	prpF - 2-methyl aconitate cis-trans isomerase PrpF
SO_0071	0.01	hydrolase alpha/beta hydrolase fold family
SO_0127	0.01	yhgN - metal transporter
SO_0932	0.01	pgk - phosphoglycerate kinase Pgk
SO_1751	0.01	ABC-type transport system bifunctional permease and peptidase M1 family component
SO_3230	0.01	flrC - two component signal transduction system controlling flagella biosynthesis Sigma54-dependent response regulator FlrC
SO_4116	0.01	mshH - signalling protein with GGDEF and EAL domains MshH
SO_4217	0.01	ftsQ - cell division protein FtsQ
SO_4380	0.01	beta-ketoacyl synthase
SO_0853	0.01	PilD processed protein
SO_2088	0.01	lpxM - KDO 2-(lauroyl)-lipid IVA acyltransferase LpxM
SO_0747	0.01	fpr - ferredoxin--NADP reductase Fpr
SO_1173	0.01	lptE - OM lipoprotein component of lipopolysaccharide assembly complex chaperone LptE
SO_1230	0.01	torS - TMAO-responsive two component signal transduction system hybrid histidine kinase/response regulator TorS
SO_1473	0.01	smpB - SsrA-binding protein SmpB
SO_1480	0.01	kefC - diguanylate cyclase
SO_1695	0.01	diguanylate cyclase with PAS sensory domain
SO_2385	0.01	phoX - monomeric alkaline phosphatase PhoX
SO_2415	0.01	nrdA - aerobic ribonucleoside-diphosphate reductase alpha subunit NrdA
SO_2455	0.01	yafC - transcriptional regulator YafC
SO_3095	0.01	batD - periplasmic protein of unknown function in aerotolerance operon BatD
SO_3638	0.01	pdxA - 4-hydroxy-L-threonine phosphate dehydrogenase PdxA
SO_4032	0.01	deaD - M28 family peptidase
SO_4558	0.01	uncharacterized protein
SO_4679	0.01	wabH - glycosyl transferase family 4 WabH
SO_0756	0.01	aroG - phospho-2-dehydro-3-deoxyheptonate aldolase phe-sensitive AroG
SO_2198	0.01	peptidase M28 family
SO_3309	0.01	bamB - beta barrel protein translocation lipoprotein component BamB
SO_2202	0.01	hdtR - transcriptional regulator HdfR
SO_0370	0.01	inner membrane protein of unknown function DUF606
SO_0488	0.01	nosY - ABC-type copper transport system permease component NosY
SO_0840	0.01	accADCB - acetyl-CoA carboxylase multifunctional enzyme AccADCB
SO_0913	0.01	fic - cell filamentation protein Fic
SO_0936	0.01	transmembrane transcriptional regulator
SO_0946	0.01	srmB - RND superfamily efflux pump MFP component
SO_1087	0.01	metT - methionine:proton antiporter MetT
SO_1247	0.01	inner membrane protein of unknown function DUF998
SO_1319	0.01	yadS - homotrimeric cation channel (TRIC) family protein YadS
SO_1409	0.01	SAM-dependent methyltransferase
SO_1667	0.01	phhB - pterin-4-alpha-carbinolamine dehydratase PhhB
SO_1818	0.01	dinG - 4-toluene sulfonate uptake permease family protein
SO_1915	0.01	extracellular serine protease subtilase family
SO_2002	0.01	unknown - predicted secreted protein
SO_2525	0.01	ybiT - REG family ATPase YbiT
SO_2614	0.01	yceG - protein YceG
SO_2705	0.01	topA - DNA topoisomerase I TopA
SO_2911	0.01	focA - bidirectional formate transporter FocA
SO_3047	0.01	protein of unknown function DUF1097
SO_3058	0.01	flavocytochrome c flavin subunit
SO_3117	0.01	thioredoxin
SO_3299	0.01	phenylalanine/histidine ammonia-lyase family protein
SO_3346	0.01	yqgF - protein of unknown function DUF179
SO_3348	0.01	hemH - ferrochelatase HemH
SO_3629	0.01	N-terminal BluF domain containing protein
SO_3630	0.01	hprA - predicted lipoprotein
SO_3735	0.01	mtgA - monofunctional biosynthetic peptidoglycan transglycosylase MtgA
SO_3904	0.01	tolC - global secretion system secretin TolC
SO_3913	0.01	piuC - Fur regulated PKHD-type hydroxylase PiuC
SO_4017	0.01	mltD - membrane bound lytic murein transglycosylase MltD
SO_4088	0.01	ABC-type efflux system permease component 1
SO_4189	0.01	ppaC - protein of unknown function DUF386
SO_4308	0.01	dapF - diaminopimelate epimerase DapF
SO_4598	0.01	cusA - copper/silver efflux pump permease component CusA
SO_1176	0.00	lnt - PilD processed protein
SO_0744	0.00	fbpA - ABC-type Fe3+ uptake system substrate-binding component FbpA
SO_0922	0.00	dicarboxylate:amino acid:cation symporter DAACS family
SO_0980	0.00	rumB - 23S rRNA (uracil747-C5)-methyltransferase RumB
SO_1001	0.00	chaA - calcium:proton antiporter ChaA
SO_1548	0.00	xni - protein of unknown function DUF3192
SO_2097	0.00	hyaC - 
SO_2834	0.00	nrdD - anaerobic ribonucleoside-triphosphate reductase NrdD
SO_3611	0.00	purT - AAA ATPase family protein
SO_0399	0.00	frdB - quinol:fumarate reductase FeS subunit FrdB
SO_0617	0.00	argD - bifunctional acetylornithine aminotransferase/succinyl-diaminopimelate aminotransferase/succinylornithine transaminase ArgD
SO_0877	0.00	acteyltransferase GNAT family
SO_1191	0.00	greA - transcription elongation factor GreA
SO_1232	0.00	torA - trimethylamine-N-oxide reductase TorA
SO_1341	0.00	nadB - L-aspartate oxidase component of quinolinate synthetase NadB
SO_1614	0.00	acteyltransferase GNAT family
SO_1725	0.00	pstB - ABC-type high affinity phosphate uptake system ATPase component PstB
SO_2515	0.00	uncharacterized protein
SO_2629	0.00	icd - isocitrate dehydrogenase NADP-dependent Icd
SO_2920	0.00	tqsA - autoinducer-2 transport protein TqsA
SO_3066	0.00	dedD - cell divison protein DedD
SO_3505	0.00	nagA - N-acetylglucosamine-6-phosphate deacetylase NagA
SO_3531	0.00	lspA - signal peptidase II LspA
SO_3684	0.00	calR - transcriptional repressor of aromatic compound utilization CalR
SO_3781	0.00	major pilin structural protein V10-like protein
SO_4220	0.00	ftsW - cell division protein FtsW
SO_4251	0.00	slmA - transcriptional repressor of cell division SlmA
SO_4349	0.00	ilvC - ketol-acid reductoisomerase IlvC
SO_3802	0.00	hprT - ABC-type DrugE1 family export system ATPase component
SO_1556	0.00	rdgC - putative exonuclease RdgC
SO_1144	0.00	chemotaxis signal transduction system methyl accepting sensory transducer
SO_1229	0.00	torT - periplasmic component of the TorRS TMAO sensory system TorT
SO_1370	0.00	lptG - ABC-type lipopolysaccharide export system permease component 2 LptG
SO_2900	0.00	carbohydrate binding outer membrane protein
SO_3170	0.00	wbfY - toxin-antitoxin system toxin HipA family
SO_0972	0.00	SAM dependent methyltransferase
SO_1349	0.00	era - 30S ribosome assembly GTPase Era
SO_2043	0.00	yedZ - oxidoreductase cytochrome b subunit YedZ
SO_2471	0.00	dapE - succinyl-diaminopimelate desuccinylase DapE
SO_0917	0.00	yjjX - inosine/xanthosine triphosphatase YjjX
SO_1106	0.00	nqrD - Na-translocating NADH-quinone reductase subunit D NqrD
SO_1267	0.00	puuD - gamma-glutamyl-aminobutyrate hydrolase PuuD
SO_2971	0.00	S - Lambda phage holin S
SO_0837	0.00	blaA - class D carbapenem-hydrolyzing beta-lactamase BlaA
SO_1261	0.00	sseA - mercaptopyruvate sulfurtransferase SseA
SO_1961	0.00	maa - maltose O-acetyltransferase Maa
SO_4647	0.00	two component signal transduction system response regulator OmpR family
SO_1746	0.00	membrane protein of unknown function DUF3624
SO_0001	0.00	mioC - flavodoxin protein MioC
SO_0002	0.00	mnmE - glutathione uptake transporter
SO_0003	0.00	mnmE - tRNA uridine 5-carboxymethylaminomethyl modification system GTPase subunit MnmE
SO_0004	0.00	yidC - membrane protein insertase YidC
SO_0005	0.00	yidD - membrane insertion associated protein YidD
SO_0006	0.00	rnpA - ribonuclease P protein RnpA
SO_0007	0.00	rpmH - 50S ribosomal protein L34 RpmH
SO_0008	0.00	dnaA - chromosomal replication initiator protein DnaA
SO_0009	0.00	dnaN - DNA polymerase III beta subunit DnaN
SO_0010	0.00	recF - DNA replication and repair protein RecF
SO_0011	0.00	gyrB - DNA gyrase B subunit GyrB
SO_0012	0.00	glutathione S-transferase family protein
SO_0013	0.00	metal-dependent phosphohydrolase
SO_0014	0.00	glyS - glycyl-tRNA synthetase beta subunit GlyS
SO_0015	0.00	glyQ - glycyl-tRNA synthetase alpha subunit GlyQ
SO_0016	0.00	tag - DNA-3-methyladenine glycosylase I Tag
SO_0017	0.00	bifunctional TolB-family protein/amidohydrolase
SO_0018	0.00	tusA - MOSC domain protein
SO_0019	0.00	tusA - tRNA 2-thiouridine synthesizing protein TusA
SO_0021	0.00	fadB - aerobic fatty oxidation complex 3-hydroxyacyl-CoA epimerase alpha subunit FadB
SO_0022	0.00	pepQ - Xaa-Pro dipeptidase PepQ
SO_0023	0.00	yigZ - potassium uptake associated protein YigZ
SO_0033	0.00	dprA - peptidoglycan-binding protein
SO_0034	0.00	dprA - DNA processing protein DprA
SO_0035	0.00	smg - protein of unknown function DUF494 Smg
SO_0036	0.00	yrdD - putative DNA topoisomerase YrdD
SO_0037	0.00	rimN - threonylcarbamoyladenosine t(6)A tRNA modification protein RimN
SO_0038	0.00	hemF - aerobic coproporphyrinogen III oxidase HemF
SO_0039	0.00	aroE - globin
SO_0040	0.00	aroE - shikimate 5-dehydrogenase AroE
SO_0041	0.00	yrdA - G-protein receptor interacting sweet protein
SO_0042	0.00	yrdA - trimeric LpxA-like enzyme YrdA
SO_0044	0.00	nsrR - protein of unknown function UPF0153
SO_0045	0.00	nsrR - nitrite-sensitive transcriptional repressor NsrR
SO_0046	0.00	yibQ - protein YibQ
SO_0047	0.00	periplasmic C-terminal peptidase S41 family
SO_0048	0.00	gpmA - predicted non-catalytic member of peptidase subfamily M23B
SO_0049	0.00	gpmA - 
SO_0050	0.00	secB - rhodanese domain protein
SO_0052	0.00	secB - protein export chaperone SecB
SO_0053	0.00	gpsA - glycerol-3-phosphate dehydrogenase (NADP+) GpsA
SO_0054	0.00	yhiN - HI0933 family flavoprotein YhiN
SO_0055	0.00	tetratricopeptide repeat-containing protein
SO_0056	0.00	ktrB - ABC-type transport system substrate binding component
SO_0057	0.00	ktrB - sodium-dependent potassium uptake protein integral membrane component KtrB
SO_0061	0.00	nlpC - family C40 peptidase lipoprotein NlpC
SO_0062	0.00	toxin-antitoxin system antidote
SO_0063	0.00	mogA - toxin-antitoxin system toxin HipA family
SO_0066	0.00	pbpC - YfhM family alpha2-macroglobulin
SO_0068	0.00	natB - phage shock protein B family protein
SO_0076	0.00	outer membrane morn variant repeat-containing protein
SO_0077	0.00	4-hydroxybenzoyl-CoA thioesterase family protein
SO_0078	0.00	predicted lipoprotein
SO_0079	0.00	acetyltransferase
SO_0080	0.00	gfaB - 
SO_0086	0.00	predicted membrane protein
SO_0088	0.00	predicted periplasmic protein
SO_0090	0.00	periplasmic protein of unknown function DUF442
SO_0109	0.00	yedF - SirA family protein YedF
SO_0111	0.00	uncharacterized protein
SO_0112	0.00	inhibitor of invertebrate-type lysozyme PliI-like family
SO_0113	0.00	outer membrane protein of unknown function DUF481
SO_0114	0.00	periplasmic protein of unknown function DUF3157
SO_0115	0.00	protein of unknown function DUF1568
SO_0118	0.00	protein of unknown function
SO_0119	0.00	periplasmic protein of unknown function DUF1090
SO_0120	0.00	ybdG - outer membrane porin
SO_0123	0.00	acyltransferase family protein
SO_0126	0.00	DUF833 family protein
SO_0129	0.00	yhgN - 6TMS neutral amino acid transporter (NAAT) family protein YhgN
SO_0130	0.00	prtV - extracellular metalloprotease PrtV
SO_0135	0.00	lipoprotein of unknown function DUF333
SO_0136	0.00	moeB - membrane protein of unknown function UPF0005 family
SO_0137	0.00	moeB - molybdopterin/tungstopterin synthase sulfurylase MoeB
SO_0138	0.00	moeA - molybdenum cofactor biosynthesis protein MoeA
SO_0142	0.00	ribB - 
SO_0145	0.00	tnpA - endo/excinuclease domain protein
SO_0146	0.00	tnpA - ISSod3 transposase TnpA_ISSod3
SO_0147	0.00	predicted periplasmic protein
SO_0148	0.00	uncharacterized protein
SO_0149	0.00	uncharacterized protein
SO_0157	0.00	proton:glutamate symporter DAACS family
SO_0159	0.00	protein of unknown function
SO_0174	0.00	gspL - T2aSSsecretion system inner membrane platform protein GspL
SO_0177	0.00	yrfG - HAD-superfamily hydrolase subfamily IA variant 3 protein family YrfG
SO_0179	0.00	phyH - aspartyl/asparaginyl beta-hydroxylase family protein
SO_0181	0.00	uncharacterized protein
SO_0182	0.00	uncharacterized protein
SO_0184	0.00	microcystin dependent MdpB family protein
SO_0185	0.00	microcystin dependent MdpB family protein
SO_0186	0.00	microcystin dependent MdpB family protein
SO_0188	0.00	TIGR03032 family protein
SO_0191	0.00	cysQ - 3'(2')5'-bisphosphate nucleotidase CysQ
SO_0192	0.00	acteyltransferase GNAT family
SO_0193	0.00	transcriptional repressor of phospholipid synthesis TetR family
SO_0196	0.00	selD - selenophosphate synthase SelD
SO_0203	0.00	predicted periplasmic protein
SO_0204	0.00	unknown - tri-BON domain-containing protein
SO_0206	0.00	trmA - tRNA (uracil-5-)-methyltransferase TrmA
SO_0214	0.00	birA - 
SO_0217	0.00	tufB - translation elongation factor Tu TufB
SO_0235	0.00	rpsS - 30S ribosomal protein S19 RpsS
SO_0268	0.00	ccmH - cytochrome c synthetase subunit CcmH
SO_0273	0.00	ppc - lipoprotein of unknown function DUF1439
SO_0274	0.00	ppc - phosphoenolpyruvate carboxylase Ppc
SO_0284	0.00	pilP - PilQ chaperone PilP
SO_0285	0.00	pilQ - type IV pilus secretin PilQ
SO_0291	0.00	rpe - predicted periplasmic protein
SO_0297	0.00	gmhA - BON domain lipoprotein
SO_0298	0.00	gmhA - phosphoheptose isomerase GmhA
SO_0299	0.00	lppC - predicted endonuclease distantly related to archael Holliday junction resolvase TIGR00252 family
SO_0300	0.00	lppC - outer membrane lipoprotein LppC
SO_0301	0.00	rsmI - 16S rRNA (cytidine1402-2'-O)-methyltransferase RsmI
SO_0302	0.00	protein of unknown function
SO_0304	0.00	type II restriction endonuclease
SO_0306	0.00	outer membrane protein COG4775 family
SO_0316	0.00	ybcL - phosphatidylethanolamine-binding protein YbcL
SO_0318	0.00	protein of unknown function DUF1232
SO_0319	0.00	protein of unknown function DUF1232
SO_0321	0.00	putative periplasmic protein of unknown function
SO_0322	0.00	secreted protein of unknown function DUF500
SO_0324	0.00	ygbA - nitrosative stress induced protein YgbA
SO_0326	0.00	uncharacterized protein
SO_0329	0.00	predicted lipoprotein
SO_0331	0.00	rdoA - protein of unknown function DUF3630
SO_0334	0.00	zapB - protein of unknown function DUF1107
SO_0337	0.00	YER057c/Yigf/Uk114 family protein
SO_0338	0.00	rofA - uncharacterized protein
SO_0339	0.00	rofA - modulator of rho-dependent transcriptional termination RofA
SO_0343	0.00	acnD - 2-methyl citrate dehydratase Fe-S dependent AcnD
SO_0347	0.00	phospholipid/glycerol acyltransferase family protein
SO_0349	0.00	yifB - ATP-dependent serine peptidase S16 family YifB
SO_0350	0.00	protein of unknown function DUF1963
SO_0353	0.00	yrbG - TPR domain protein
SO_0354	0.00	yrbG - sodium:calcium antiporter CaCA family YrbG
SO_0356	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_0359	0.00	spoT - bifunctional ppGpp phosphohydrolase/GTP diphosphokinase SpoT
SO_0362	0.00	predicted inner membrane protein
SO_0364	0.00	phosphotransferase enzyme family protein
SO_0368	0.00	res - type III restriction-modification system restriction subunit Res
SO_0372	0.00	yjjG - 5' nucleotide phosphatase YjjG
SO_0375	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_0378	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_0379	0.00	hsdR - protein of unknown function DUF45
SO_0380	0.00	hsdR - type I restriction-modification system restriction endonuclease cleavage subunit HsdR
SO_0381	0.00	hsdS - type I RM locus Fic family protein
SO_0382	0.00	hsdS - type I restriction-modification system restriction endonuclease DNA specificity subunit HsdS
SO_0384	0.00	protein of unknown function DUF3296
SO_0386	0.00	excisionase/response regulator inhibitor-like protein
SO_0387	0.00	uncharacterized protein
SO_0389	0.00	uncharacterized protein
SO_0390	0.00	excisionase/response regulator inhibitor-like protein
SO_0391	0.00	uncharacterized protein
SO_0392	0.00	fis - predicted lipoprotein
SO_0398	0.00	frdA - quinol:fumarate reductase FAD-binding subunit FrdA
SO_0403	0.00	predicted outer membrane protein
SO_0404	0.00	rho - zinc dependent metalloprotease domain lipoprotein
SO_0405	0.00	rho - transcription termination factor Rho
SO_0406	0.00	trxA - thioredoxin 1 TrxA
SO_0407	0.00	rhlB - ATP-dependent RNA helicase RhlB
SO_0408	0.00	gppA - guanosine pentaphosphate phosphatase GppA
SO_0409	0.00	mutT - thioredoxin family protein
SO_0410	0.00	mutT - 
SO_0411	0.00	yacG - putative zinc-binding protein of unknown function DUF329 YacG
SO_0412	0.00	yacF - protein of unknown function DUF1342 YacF
SO_0413	0.00	coaE - dephospho-CoA kinase CoaE
SO_0414	0.00	pilD - type IV prepilin peptidase PilD
SO_0415	0.00	pilC - type IV pilus inner membrane protein PilC
SO_0416	0.00	pilB - type IV pilus assembly ATPase PilB
SO_0417	0.00	pilA - type IV pilin protein PilA
SO_0419	0.00	nadC - nicotinate-nucleotide pyrophosphorylase NadC
SO_0421	0.00	ampD - N-acetyl-anhydromuramyl-L-alanine amidase AmpD
SO_0423	0.00	pdhR - transcriptional repressor of pyruvate metabolism PdhR
SO_0428	0.00	plpD - bifunctional outer membrane translocase / extracellular lipase PlpD
SO_0430	0.00	yniC - putative periplasmic protein of unknown function DUF2845
SO_0437	0.00	signalling protein with PAS GGDEF and EAL domains
SO_0438	0.00	oxidoreductase short chain dehydrogenase/reductase family
SO_0439	0.00	uncharacterized protein
SO_0440	0.00	purD - ImpA-like cell surface immunomodulating metalloprotease
SO_0441	0.00	purD - phosphoribosylamine-glycine ligase PurD
SO_0442	0.00	purH - bifunctional IMP cyclohydrolase/phosphoribosylaminoimidazolecarboxamide formyltransferase PurH
SO_0443	0.00	zntR - zinc and cadmium (II) responsive transcriptional activator ZntR
SO_0444	0.00	zinc/cadmium-responsive efflux pump
SO_0445	0.00	putative negative regulator of univalent cation permeability
SO_0447	0.00	iron-regulated inner membrane protein
SO_0448	0.00	iron-regulated inner membrane protein
SO_0449	0.00	iron-regulated inner membrane protein
SO_0450	0.00	trxC - transporter MFS superfamily
SO_0452	0.00	trxC - thioredoxin 2 TrxC
SO_0453	0.00	fklB - peptidyl-prolyl cis-trans isomerase FklB
SO_0454	0.00	protein of unknown function DUF1850
SO_0455	0.00	alpha-ketoglutarate uptake system bifunctional large and small subunit permease component
SO_0456	0.00	alpha-ketoglutarate uptake system substrate-binding component
SO_0458	0.00	uncharacterized protein
SO_0459	0.00	putative ATPase DUF853 family
SO_0461	0.00	uncharacterized protein
SO_0466	0.00	toxin-antitoxin system antidote
SO_0470	0.00	uncharacterized protein
SO_0474	0.00	sirH - protein of unknown function DUF2166
SO_0480	0.00	sirB - sulfurtransferase SirB
SO_0485	0.00	nosL - ABC-type copper uptake system periplasmic chaperone component NosL
SO_0486	0.00	nosD - ABC-type copper transport system substrate-binding component NosD
SO_0491	0.00	oligopeptidase lipoprotein M13 family
SO_0492	0.00	flavoprotein oxygenase
SO_0494	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_0501	0.00	lipoprotein of unknown function DUF3313
SO_0502	0.00	arsP - transcriptional regulator ArsR family
SO_0505	0.00	ubiD - Sel1 repeat protein
SO_0508	0.00	uncharacterized protein
SO_0510	0.00	accB - oxidoreductase short-chain dehydrogenase/reductase family
SO_0511	0.00	accB - acetyl-CoA carboxylase biotin carboxyl carrier protein AccB
SO_0513	0.00	yaeJ - stop codon-independent peptidyl-tRNA hydrolyzing factor YaeJ
SO_0514	0.00	protein of unknown function DUF3478
SO_0515	0.00	DUF3012 domain-containing lipoprotein
SO_0516	0.00	uncharacterized protein
SO_0527	0.00	antibiotic biosynthesis monooxygenase family protein
SO_0536	0.00	gapA - redox-active disulfide protein 2
SO_0540	0.00	periplasmic protein of unknown function DUF2927
SO_0542	0.00	protein of unknown function DUF1704
SO_0543	0.00	uncharacterized protein
SO_0547	0.00	putative outer membrane protein TIGR02001 family
SO_0549	0.00	two component signal transduction system response regulator
SO_0550	0.00	predicted inner membrane protein
SO_0551	0.00	uncharacterized protein
SO_0552	0.00	predicted periplasmic protein
SO_0553	0.00	predicted periplasmic protein
SO_0554	0.00	periplasmic protein of unknown function DUF3016
SO_0555	0.00	bifunctional diguanylate cyclase/phosphodiesterase
SO_0556	0.00	gumN - uncharacterized protein
SO_0557	0.00	gumN - protein GumN
SO_0558	0.00	smtA - SAM-dependent methyltransferase SmtA
SO_0559	0.00	fhs - MaoC domain protein
SO_0563	0.00	membrane protein
SO_0564	0.00	znuA - zinc-regulated TonB-dependent zinc receptor
SO_0565	0.00	znuA - ABC-type zinc uptake system substrate-binding component ZnuA
SO_0566	0.00	znuB - ABC-type zinc uptake system permease component ZnuB
SO_0567	0.00	plsC - 1-acyl-sn-glycerol-3-phosphate acyltransferase PlsC
SO_0568	0.00	rraB - ribonuclease E inhibitor RraB
SO_0569	0.00	cheC - diguanylate cyclase with PAS sensory domain
SO_0570	0.00	cheC - chemotaxis signal transduction system inhibitor of MCP methylation CheC
SO_0573	0.00	rapA - protein of unknown function of DUF3530
SO_0575	0.00	rapA - RNA polymerase-associated helicase RapA
SO_0578	0.00	periplasmic metalloprotease
SO_0579	0.00	serine/threonine protein kinase
SO_0581	0.00	tpmT - Zn-binding protein
SO_0582	0.00	tpmT - thiopurine S-methyltransferase TpmT
SO_0583	0.00	bfd - bacterioferritin-associated ferredoxin Bfd
SO_0584	0.00	chemotaxis signal transduction system methyl accepting sensory transducer with PAS sensory domain
SO_0585	0.00	D-isomer specific 2-hydroxyacid dehydrogenase family protein
SO_0586	0.00	membrane protein of unknown function DUF3392
SO_0587	0.00	glycerophosphodiester phosphodiesterase
SO_0588	0.00	unknown - small conductance mechanosensitive ion channel protein MscS family
SO_0590	0.00	psd - phosphatidylserine decarboxylase Psd
